"source","target","id","developer_comments"
"YESNO_SEL_0","是","YESNO_SEL_0",""
"YESNO_SEL_1","否","YESNO_SEL_1",""
"GET_ITEM_MES_0","＞获得了[占位B 01]。","GET_ITEM_MES_0","机翻辅助：

＞获得了[占位B 01]。

得到了>[占位B 01]。

得到了[占位B 01]。"
"GET_MONEY_MES_0","[占位A 01]获得了圆。","GET_MONEY_MES_0","机翻辅助：

[占位A 01]获得了圆。

得到了日元。[占位A 01]"
"TBOX_ENEMY_APPEAR_0","＞啊啊！！","TBOX_ENEMY_APPEAR_0","机翻辅助：

＞啊啊！！

＞啊！！

啊！！"
"NOT_OPEN_SHORTCUT_0","＞看来我无法从这里通过……","NOT_OPEN_SHORTCUT_0","机翻辅助：

＞看来我无法从这里通过……

从这边好像不能通过……

>从这里好像不能通过……"
"OPENED_BOX_0","里面好像已经什么都没有了……","OPENED_BOX_0","机翻辅助：

里面好像已经什么都没有了……

好像已经什么都没有了……"
"EXIT_DUNGEON_SEL_0","＞从这部电影中逃脱吧……","EXIT_DUNGEON_SEL_0","机翻辅助：

＞从这部电影中逃脱吧……

>逃离这部电影吧……

>想逃离这部电影吗……"
"SHORTCUT_ASK_0","＞有捷径……","SHORTCUT_ASK_0","机翻辅助：

＞有捷径……

>有近道……"
"SEL_SHORTCUT_ASK_0","能通过","SEL_SHORTCUT_ASK_0","机翻辅助：

能通过

通过

经过"
"SEL_SHORTCUT_ASK_1","不能通过","SEL_SHORTCUT_ASK_1","机翻辅助：

不能通过

不通

不通过"
"ONEWAY_ASK_0","＞有捷径。
　[颜色 03]从另一边好像无法回来……","ONEWAY_ASK_0","机翻辅助：

＞有捷径。
　[颜色 03]从另一边好像无法回来……

>有近道。
[颜色 03]听说从那边回不来了……

有一条近道。
听说不能从对面回来……[颜色 03]"
"SEL_ONEWAY_ASK_0","能通过","SEL_ONEWAY_ASK_0","机翻辅助：

能通过

通过

经过"
"SEL_ONEWAY_ASK_1","不能通过","SEL_ONEWAY_ASK_1","机翻辅助：

不能通过

不通

不通过"
"BAG_FULL_0","里面好像有很多东西……","BAG_FULL_0","机翻辅助：

里面好像有很多东西……

好像囤了很多东西……

好像有很多东西……"
"GATHER_SUSPENSE_0","＞调查了采集点……","GATHER_SUSPENSE_0","机翻辅助：

＞调查了采集点……

>调查了采集点……"
"GATHER_SUSPENSE_1","＞……？","GATHER_SUSPENSE_1","机翻辅助：

＞……？

>……？"
