"source","target","id","developer_comments"
"material_D01_0","不思議な力を秘めた指輪
特性：ショップで鑑定すると効果が判明","material_D01_0",""
"material_D02_0","不思議な力を秘めた留め具
特性：ショップで鑑定すると効果が判明","material_D02_0",""
"material_D03_0","淡く光る不思議な力を秘めた指輪
特性：ショップで鑑定すると効果が判明","material_D03_0",""
"material_D04_0","淡く光る不思議な力を秘めた留め具
特性：ショップで鑑定すると効果が判明","material_D04_0",""
"material_D06_0","不思議な力を秘めた鉢巻
特性：ショップで鑑定すると効果が判明","material_D06_0",""
"material_D07_0","不思議な力を秘めたブローチ
特性：ショップで鑑定すると効果が判明","material_D07_0",""
"material_D08_0","淡く光る不思議な力を秘めた鉢巻
特性：ショップで鑑定すると効果が判明","material_D08_0",""
"material_D09_0","淡く光る不思議な力を秘めたブローチ
特性：ショップで鑑定すると効果が判明","material_D09_0",""
"material_D0A_0","淡く光る不思議な力を秘めたアクセサリ
特性：ショップで鑑定すると効果が判明","material_D0A_0",""
"material_D0C_0","不思議な力を秘めた帯
特性：ショップで鑑定すると効果が判明","material_D0C_0",""
"material_D0D_0","不思議な力を秘めたチャーム
特性：ショップで鑑定すると効果が判明","material_D0D_0",""
"material_D0E_0","淡く光る不思議な力を秘めた帯
特性：ショップで鑑定すると効果が判明","material_D0E_0",""
"material_D0F_0","淡く光る不思議な力を秘めたチャーム
特性：ショップで鑑定すると効果が判明","material_D0F_0",""
"material_D10_0","光り輝く不思議な力を秘めたアクセサリ
特性：ショップで鑑定すると効果が判明","material_D10_0",""
"material_D12_0","不思議な力を秘めた眼帯
特性：ショップで鑑定すると効果が判明","material_D12_0",""
"material_D13_0","不思議な力を秘めたアンク
特性：ショップで鑑定すると効果が判明","material_D13_0",""
"material_D14_0","淡く光る不思議な力を秘めた眼帯
特性：ショップで鑑定すると効果が判明","material_D14_0",""
"material_D15_0","淡く光る不思議な力を秘めたアンク
特性：ショップで鑑定すると効果が判明","material_D15_0",""
"material_D16_0","光り煌めく不思議な力を秘めたアクセサリ
特性：ショップで鑑定すると効果が判明","material_D16_0",""
"material_D18_0","不思議な力を秘めた勾玉
特性：ショップで鑑定すると効果が判明","material_D18_0",""
"material_D19_0","不思議な力を秘めたオーブ
特性：ショップで鑑定すると効果が判明","material_D19_0",""
"material_D1A_0","淡く光る不思議な力を秘めた勾玉
特性：ショップで鑑定すると効果が判明","material_D1A_0",""
"material_D1B_0","淡く光る不思議な力を秘めたオーブ
特性：ショップで鑑定すると効果が判明","material_D1B_0",""
"material_D1C_0","神聖かつ不思議な力を秘めたアクセサリ
特性：ショップで鑑定すると効果が判明","material_D1C_0",""
