"source","target","id","developer_comments"
"accessory_401_0","电影“怪盗绅士R”的角色周边商品
效果：[颜色 04]命中率提升·小[颜色 01]","accessory_401_0","机翻辅助：

电影“怪盗绅士R”的角色周边商品
效果：[颜色 04]命中率提升·小[颜色 01]

电影“怪盗绅士R”的角色周边
效果：[颜色 04]命中率上升·小[颜色 01]

电影“怪盗绅士R”角色周边
效果：[颜色 04]命中率提高·小[颜色 01]"
"accessory_402_0","拥有躲避火焰加护的戒指
效果：[颜色 04]躲避火焰属性·小[颜色 01]","accessory_402_0","机翻辅助：

拥有躲避火焰加护的戒指
效果：[颜色 04]躲避火焰属性·小[颜色 01]

有火焰回避的保佑的戒指
效果：[颜色 04]火焰属性回避·小[颜色 01]

有火焰回避加护的戒指
效果：[颜色 04]火焰属性回避·小[颜色 01]"
"accessory_403_0","拥有躲避冰冻加护的戒指
效果：[颜色 04]躲避冰冻属性·小[颜色 01]","accessory_403_0","机翻辅助：

拥有躲避冰冻加护的戒指
效果：[颜色 04]躲避冰冻属性·小[颜色 01]

有冰结回避的加护的戒指
效果：[颜色 04]冰结属性回避·小[颜色 01]

戒指有助于避免结冰
效果：[颜色 04]避免结冰属性·小[颜色 01]"
"accessory_404_0","拥有躲避电击加护的戒指
效果：[颜色 04]躲避电击属性·小[颜色 01]","accessory_404_0","机翻辅助：

拥有躲避电击加护的戒指
效果：[颜色 04]躲避电击属性·小[颜色 01]

有电击回避的加护的戒指
效果：[颜色 04]电击属性回避·小[颜色 01]

防电击戒指
[颜色 04]效果：[颜色 01]防电击属性小"
"accessory_405_0","拥有躲避疾风加护的戒指
效果：[颜色 04]躲避疾风属性·小[颜色 01]","accessory_405_0","机翻辅助：

拥有躲避疾风加护的戒指
效果：[颜色 04]躲避疾风属性·小[颜色 01]

有疾风回避的加护的戒指
效果：[颜色 04]疾风属性回避·小[颜色 01]

有助于回避疾风的戒指
效果：[颜色 04]回避疾风属性·小[颜色 01]"
"accessory_406_0","提升力量与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／力量＋1[颜色 01]","accessory_406_0","机翻辅助：

提升力量与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／力量＋1[颜色 01]

提高肌肉力量和生命力的神奇戒指
效果：[颜色 04]最大HP+5%/力量+1[颜色 01]

力量和生命力提高的不可思议的戒指
效果：[颜色 04]最大生命值+ 5% /力量+ 1[颜色 01]"
"accessory_407_0","提升肌力与精神力的神奇手镯
效果：[颜色 04]最大SP＋5％／力＋1[颜色 01]","accessory_407_0","机翻辅助：

提升肌力与精神力的神奇手镯
效果：[颜色 04]最大SP＋5％／力＋1[颜色 01]

提高肌肉力量和精神力量的不可思议的手镯
效果：[颜色 04]最大SP+5%/力量+1[颜色 01]

力量和精神力提高的不可思议的节目
效果：[颜色 04]最大SP + 5% /力量+ 1[颜色 01]"
"accessory_408_0","提升魔力与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／魔＋1[颜色 01]","accessory_408_0","机翻辅助：

提升魔力与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／魔＋1[颜色 01]

魔力和生命力上升的不可思议的戒指
效果：[颜色 04]最大HP+5%/魔+1[颜色 01]

魔力和生命力提升的不可思议的戒指
效果：[颜色 04]最大生命值+ 5% /魔+ 1[颜色 01]"
"accessory_409_0","提升魔力与精神力的神奇手镯
效果：[颜色 04]最大SP＋5％／魔＋1[颜色 01]","accessory_409_0","机翻辅助：

提升魔力与精神力的神奇手镯
效果：[颜色 04]最大SP＋5％／魔＋1[颜色 01]

魔力和精神力上升的不可思议的手镯
效果：[颜色 04]最大SP+5%/魔+1[颜色 01]

魔力和精神力上升的不可思议的组合
效果：[颜色 04]最大SP + 5% /魔+ 1[颜色 01]"
"accessory_40A_0","提升耐久力与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／耐＋1[颜色 01]","accessory_40A_0","机翻辅助：

提升耐久力与生命力的神奇戒指
效果：[颜色 04]最大HP＋5％／耐＋1[颜色 01]

耐久力和生命力上升的不可思议的戒指
效果：[颜色 04]最大HP+5%/耐+1[颜色 01]

耐力和生命力提高的不可思议的戒指
效果：[颜色 04]最大生命值+ 5% /耐+ 1[颜色 01]"
