"source","target","id","developer_comments"
"text_000_0","想要天使像","text_000_0","机翻辅助：

想要天使像

想要天使的像

我想要天使的像。"
"text_001_0","想要恶魔像","text_001_0","机翻辅助：

想要恶魔像

想要恶魔的像

我想要恶魔的像。"
"text_002_0","楼顶的那女孩","text_002_0","机翻辅助：

楼顶的那女孩

屋顶上的那个孩子"
"text_003_0","想要里兹线","text_003_0","机翻辅助：

想要里兹线

想要立兹线

我想要利兹线"
"text_004_0","想要梦幻美酒","text_004_0","机翻辅助：

想要梦幻美酒

想要梦幻的酒

想要梦幻之酒"
"text_005_0","想要和喜欢的人顺利发展","text_005_0","机翻辅助：

想要和喜欢的人顺利发展

希望能和喜欢的人顺利进行

祝你和喜欢的人顺利。"
"text_006_0","想要修好桌子","text_006_0","机翻辅助：

想要修好桌子

桌子的修缮

修理桌子"
"text_007_0","想要交换书本","text_007_0","机翻辅助：

想要交换书本

与书交换

交换书"
"text_008_0","想要老旧的钥匙","text_008_0","机翻辅助：

想要老旧的钥匙

我想要一把旧钥匙"
"text_009_0","卡门的课外教学·1","text_009_0","机翻辅助：

卡门的课外教学·1

卡门的课外授课·1

卡曼的课外辅导·1"
"text_010_0","想要石炭","text_010_0","机翻辅助：

想要石炭

想要煤炭

我要煤"
"text_011_0","想要改造桌子","text_011_0","机翻辅助：

想要改造桌子

桌子的改造"
"text_012_0","想要讨厌点心","text_012_0","机翻辅助：

想要讨厌点心

希望你会讨厌零食

我不想吃零食。"
"text_013_0","想要喂猫","text_013_0","机翻辅助：

想要喂猫

希望给猫喂食

请给猫喂食。"
"text_014_0","想要十字架","text_014_0","机翻辅助：

想要十字架"
"text_015_0","想要漂亮的角","text_015_0","机翻辅助：

想要漂亮的角"
"text_016_0","想要找到妹妹","text_016_0","机翻辅助：

想要找到妹妹

我去找我妹妹。

去寻找妹妹"
"text_017_0","想要成为姐姐","text_017_0","机翻辅助：

想要成为姐姐

通往姐姐的路

通往姐姐之路"
"text_018_0","想要针银矿","text_018_0","机翻辅助：

想要针银矿

我想要针银矿"
"text_019_0","想要找狗","text_019_0","机翻辅助：

想要找狗

寻找狗，

寻找狗"
"text_020_0","想要驱魔头纱","text_020_0","机翻辅助：

想要驱魔头纱

想要驱魔的面纱

想要辟邪的面纱"
"text_021_0","想要硬靴","text_021_0","机翻辅助：

想要硬靴

我想要硬靴

想要硬皮靴"
"text_022_0","迷路！猜谜学姐！","text_022_0","机翻辅助：

迷路！猜谜学姐！

迷走！谜之前辈！

迷失方向！谜一样的前辈！"
"text_023_0","想要油灯","text_023_0","机翻辅助：

想要油灯

我想要一盏灯

想要一盏灯"
"text_024_0","果然还是很在意猫","text_024_0","机翻辅助：

果然还是很在意猫

还是在意猫"
"text_025_0","想要朋友","text_025_0","机翻辅助：

想要朋友"
"text_026_0","想要时髦的盘子","text_026_0","机翻辅助：

想要时髦的盘子

想要时尚的盘子

想要漂亮的盘子"
"text_027_0","离姐姐只差一步","text_027_0","机翻辅助：

离姐姐只差一步

离姐姐还有一步

离姐姐还有一步之遥"
"text_028_0","心电感应实验","text_028_0","机翻辅助：

心电感应实验

心灵感应实验"
"text_029_0","想找回生存价值","text_029_0","机翻辅助：

想找回生存价值

想找回生活的意义

想要找回生存的意义"
"text_030_0","卡门的课外教学·2","text_030_0","机翻辅助：

卡门的课外教学·2

卡门的课外授课·2

卡曼的课外辅导·2"
"text_031_0","想要水晶球","text_031_0","机翻辅助：

想要水晶球"
"text_032_0","想要煤炭·2","text_032_0","机翻辅助：

想要煤炭·2

我想要煤"
"text_033_0","你还记得书的内容吗","text_033_0","机翻辅助：

你还记得书的内容吗

你记得书上的内容吗

你还记得书里的内容吗？"
"text_034_0","给父亲的礼物","text_034_0","机翻辅助：

给父亲的礼物"
"text_035_0","想矫正不擅言词的毛病","text_035_0","机翻辅助：

想矫正不擅言词的毛病

想纠正嘴笨

我想改口"
"text_036_0","想要高速档","text_036_0","机翻辅助：

想要高速档

我想要高速齿轮

想要高速齿轮"
"text_037_0","从姐姐身边毕业","text_037_0","机翻辅助：

从姐姐身边毕业

从姐姐毕业

从姐姐那里毕业"
"text_038_0","想要演习弹","text_038_0","机翻辅助：

想要演习弹

我要演习弹"
"text_039_0","最后的心电感应","text_039_0","机翻辅助：

最后的心电感应

最后的心灵感应"
"text_040_0","想习惯跟猫相处","text_040_0","机翻辅助：

想习惯跟猫相处

想习惯猫"
"text_041_0","寻找遗失的钱","text_041_0","机翻辅助：

寻找遗失的钱

寻找丢失的钱"
"text_042_0","楼顶上的那个女生·2","text_042_0","机翻辅助：

楼顶上的那个女生·2

屋顶上的那个孩子"
"text_043_0","给父亲的礼物·2","text_043_0","机翻辅助：

给父亲的礼物·2

给父亲的礼物

给父亲的礼物2"
"text_044_0","想要古老的矿石","text_044_0","机翻辅助：

想要古老的矿石

想要旧矿石"
"text_045_0","想要油灯·2","text_045_0","机翻辅助：

想要油灯·2

我想要一盏灯

想要灯·2"
"text_046_0","觉醒！猜谜前辈！","text_046_0","机翻辅助：

觉醒！猜谜前辈！

觉醒！谜之前辈！

觉醒！谜一样的前辈！"
"text_047_0","想看一眼七里海岸的霸主","text_047_0","机翻辅助：

想看一眼七里海岸的霸主

想看一眼七里海岸的努西

想看一眼七里海岸的主人"
"text_048_0","但还是很在意猫","text_048_0","机翻辅助：

但还是很在意猫

尽管如此还是很在意猫

尽管如此，我还是很在意猫"
"text_049_0","逆袭！猜谜前辈！","text_049_0","机翻辅助：

逆袭！猜谜前辈！

反击！谜之前辈！

逆袭！谜一样的前辈！"
"text_050_0","卡门的课外教学·3","text_050_0","机翻辅助：

卡门的课外教学·3

卡门的课外授课·3

卡曼的课外辅导·3"
"text_051_0","想要一整串黄金锁链","text_051_0","机翻辅助：

想要一整串黄金锁链

想要一束黄金链

我想要一串黄金链子。"
"text_052_0","学生的本分是学业","text_052_0","机翻辅助：

学生的本分是学业"
"text_053_0","柏木老师的特别课程·1","text_053_0","机翻辅助：

柏木老师的特别课程·1

柏木老师的特别课·1

柏木老师的特别授课·1"
"text_054_0","希望继承打扫社的灵魂","text_054_0","机翻辅助：

希望继承打扫社的灵魂

希望你能继承清扫部的灵魂

我希望你能继承清扫部的灵魂。"
"text_055_0","复活！猜谜前辈！","text_055_0","机翻辅助：

复活！猜谜前辈！

复活！谜之前辈！

复活！谜一样的前辈！"
"text_056_0","想要稻羽鳟","text_056_0","机翻辅助：

想要稻羽鳟

想要稻羽益

我想要稻羽鳟鱼"
"text_057_0","想要2种玉米","text_057_0","机翻辅助：

想要2种玉米

我想要两种玉米"
"text_058_0","想要鲛川的霸主","text_058_0","机翻辅助：

想要鲛川的霸主

我想要鲛川的努西

想要鲛川的儿子"
"text_059_0","非稻羽产的卷心菜不可","text_059_0","机翻辅助：

非稻羽产的卷心菜不可

不是稻羽产的卷心菜是不行的

必须是稻羽产的卷心菜"
"text_060_0","代理发送面纸","text_060_0","机翻辅助：

代理发送面纸

代理分发纸巾。

代理分发纸巾"
"text_061_0","想知道电影里出现的东西","text_061_0","机翻辅助：

想知道电影里出现的东西

我想知道电影里出现的东西"
"text_062_0","想找到中意的衣服","text_062_0","机翻辅助：

想找到中意的衣服

找到喜欢的衣服

我找到了我喜欢的衣服"
"text_063_0","想看心动的那件衣服","text_063_0","机翻辅助：

想看心动的那件衣服

想看那心跳的衣服

想看心动的那件衣服。"
"text_064_0","寻找我家的孩子","text_064_0","机翻辅助：

寻找我家的孩子

找我的孩子

寻找我的孩子"
"text_065_0","寻找我家的孩子，再启","text_065_0","机翻辅助：

寻找我家的孩子，再启

再找我的孩子

再次寻找我的孩子"
"text_066_0","想看可爱的拖鞋","text_066_0","机翻辅助：

想看可爱的拖鞋"
"text_067_0","想看附有软绵绵肉球的手套","text_067_0","机翻辅助：

想看附有软绵绵肉球的手套

想看带肉球的手套

我想看punnypunny肉垫手套。"
"text_068_0","柏木老师的特别课程·2","text_068_0","机翻辅助：

柏木老师的特别课程·2

柏木老师的特别课·2

柏木老师的特别授课·2"
