"source","target","id","developer_comments"
"offset_001aef58_0","序章","offset_001aef58_0","机翻辅助：

序章"
"offset_001aef68_0","光","offset_001aef68_0","翻译匹配：PQ2"
"offset_0038c118_0","将战斗导航交给%s。","offset_0038c118_0","机翻辅助：

将战斗导航交给%s。"
"offset_0038c15c_0","将搜索导航交给%s。","offset_0038c15c_0","机翻辅助：

将搜索导航交给%s。"
"offset_00454e1c_0","力量","offset_00454e1c_0","翻译匹配：P5R"
"offset_00454e24_0","世界","offset_00454e24_0","翻译匹配：P5R"
"offset_00454e38_0","死神","offset_00454e38_0","翻译匹配：P5R"
"offset_00454e40_0","正义","offset_00454e40_0","翻译匹配：P5R"
"offset_00454e48_0","女教皇","offset_00454e48_0","翻译匹配：P5R"
"offset_00454e50_0","魔术师","offset_00454e50_0","翻译匹配：P5R"
"offset_00454e64_0","太阳","offset_00454e64_0","翻译匹配：P5R"
"offset_00454e6c_0","恶魔","offset_00454e6c_0","翻译匹配：P5R"
"offset_00454e74_0","塔","offset_00454e74_0","翻译匹配：P5R"
"offset_00454e78_0","月亮","offset_00454e78_0","翻译匹配：P5R"
"offset_00454e7c_0","恋爱","offset_00454e7c_0","翻译匹配：P5R"
"offset_00454e84_0","教皇","offset_00454e84_0","翻译匹配：P5R"
"offset_00454e8c_0","节制","offset_00454e8c_0","翻译匹配：P5R"
"offset_00454e94_0","星","offset_00454e94_0","翻译匹配：P5R"
"offset_00454e98_0","审判","offset_00454e98_0","翻译匹配：P5R"
"offset_00454ea0_0","命运","offset_00454ea0_0","翻译匹配：P5R"
"offset_00454ea8_0","隐者","offset_00454ea8_0","翻译匹配：P5R"
"offset_00454eb0_0","倒悬者","offset_00454eb0_0","翻译匹配：P5R"
"offset_00454eb8_0","愚者","offset_00454eb8_0","翻译匹配：P5R"
"offset_00454ec0_0","战车","offset_00454ec0_0","翻译匹配：P5R"
"offset_00454ec8_0","皇帝","offset_00454ec8_0","翻译匹配：P5R"
"offset_00454ed0_0","女皇","offset_00454ed0_0","翻译匹配：P5R"
"offset_0045649c_0","A队","offset_0045649c_0","机翻辅助：

A队"
"offset_004564a4_0","B队","offset_004564a4_0","机翻辅助：

B队

B组"
"offset_004564ac_0","C队","offset_004564ac_0","机翻辅助：

C队

C组"
