"source","target","id","developer_comments"
"combine_sel_0","是","combine_sel_0",""
"combine_sel_1","否","combine_sel_1",""
"combine_check_zyusu_0","是这个人格面具吧？","combine_check_zyusu_0","机翻辅助：

是这个人格面具吧？

这个人格面具是吧？"
"combine_check_karo_0","用这个人格面具可以吗？","combine_check_karo_0","机翻辅助：

用这个人格面具可以吗？

这个人格面具可以吗？"
"combine_not_level_0","要制造出这个人格面具，
你们的等级还不够！
知不知耻啊！！","combine_not_level_0","机翻辅助：

要制造出这个人格面具，
你们的等级还不够！
知不知耻啊！！

要创造出这种人格面具，
你们的水平不够啊！
要羞耻！！

要产生这个人格面具，
你们的水平不够！
知耻！！"
"combine_possession_0","这个人格面具
不是已经拥有了吗！","combine_possession_0","机翻辅助：

这个人格面具
不是已经拥有了吗！

这个人格面具
不是已经有了吗！

这个人格面具不是已经有了吗！"
"combine_not_has_sorce_pe_0","作为素材的人格面具
不是没有吗！","combine_not_has_sorce_pe_0","机翻辅助：

作为素材的人格面具
不是没有吗！


不是没有成为素材的人格面具吗！

没有作为素材的人格面具
不是吗！"
"combine_stock_over_0","你已经
张人格面具了哦！
贪心的家伙！","combine_stock_over_0","机翻辅助：

你已经
张人格面具了哦！
贪心的家伙！

不能再拥有人格面具了！
贪婪的家伙！


除此之外人格面具
不能携带！贪婪的家伙！"
"combine_free_ticket_chec_0","[道具 0647]不过你有[占位A 01]张呢。
要使用它免费合体吗？","combine_free_ticket_chec_0","机翻辅助：

[道具 0647]不过你有[占位A 01]张呢。
要使用它免费合体吗？

[道具 0647]有[占位A 01]张。
使用免费合体吗？

[道具 0647]有一张是吧？[占位A 01]使用免费合体吗？"
"combine_money_0","你似乎没有足够的钱呢……","combine_money_0","机翻辅助：

你似乎没有足够的钱呢……

带的钱好像不够啊……

身上的钱好像不够。"
"combine_money_conf_0","要产生这张人格面具需要
[颜色 03][占位A 01]圆[颜色 01]，可以吗？","combine_money_conf_0","机翻辅助：

要产生这张人格面具需要
[颜色 03][占位A 01]圆[颜色 01]，可以吗？

为了产生这个人格面具
[颜色 03][占位A 01]日元[颜色 01]收取。好吧？

这个人格面具是
[颜色 03][占位A 01][颜色 01]。可以吗？"
"combine_succession_0","请选择要继承的技能。","combine_succession_0","机翻辅助：

请选择要继承的技能。

请选择继承的技能。"
"combine_get_card_0","人格面具“[颜色 02][占位A 01][颜色 01]”在
心中诞生了。","combine_get_card_0","机翻辅助：

人格面具“[颜色 02][占位A 01][颜色 01]”在
心中诞生了。

人格面具“[颜色 02][占位A 01][颜色 01]”诞生在心中。"
"combine_accident_0","虽然和预料中不太一样……
算、算了，应该没问题吧！","combine_accident_0","机翻辅助：

虽然和预料中不太一样……
算、算了，应该没问题吧！

虽然多少和预想的不一样……
嘛，没问题吧！

虽然多少和预想的不一样……嗯，没什么问题吧！"
"combine_fool_accident_0","哎呀，这是……
“万用牌”呢。","combine_fool_accident_0","机翻辅助：

哎呀，这是……
“万用牌”呢。

哎呀，这是……
“通配符”啊。

哎呀，这是……
“百搭牌”吧。"
"combine_accident_Ex_0","虽然和预料中不太一样……
算、算了，应该没问题吧！","combine_accident_Ex_0","机翻辅助：

虽然和预料中不太一样……
算、算了，应该没问题吧！

虽然多少和预想的不一样……
嘛，没问题吧！

虽然多少和预想的不一样……嗯，没什么问题吧！"
"combine_fool_accident_Ex_0","哎呀，这是……
“万用牌”呢。","combine_fool_accident_Ex_0","机翻辅助：

哎呀，这是……
“万用牌”呢。

哎呀，这是……
“通配符”啊。

哎呀，这是……
“百搭牌”吧。"
"zensyo_summons_0","要召唤这张人格面具需要
[颜色 03][占位A 01]圆[颜色 01]，可以吗？","zensyo_summons_0","机翻辅助：

要召唤这张人格面具需要
[颜色 03][占位A 01]圆[颜色 01]，可以吗？

召唤这个人格面具要花
[颜色 03][占位A 01]日元[颜色 01]哦。可以吗？

要召唤这个人格面具，要花
[颜色 03][占位A 01]日元[颜色 01]哦。可以吗？"
"zensyo_not_summons_0","你没有足够的钱。
……只是想来闹的就免了。","zensyo_not_summons_0","机翻辅助：

你没有足够的钱。
……只是想来闹的就免了。

我身上的钱不够。
……如果是调侃也没关系。

我带的钱不够。
……开玩笑就好了。"
"zensyo_get_summons_0","你[颜色 02][占位A 01][颜色 01]召唤了人格面具“
”。","zensyo_get_summons_0","机翻辅助：

你[颜色 02][占位A 01][颜色 01]召唤了人格面具“
”。

召唤了人格面具“[颜色 02][占位A 01][颜色 01]”。"
"zensyo_not2_summons_0","你似乎已经持有这张人格面具了。
好好确认一下。","zensyo_not2_summons_0","机翻辅助：

你似乎已经持有这张人格面具了。
好好确认一下。

这个人格面具好像已经有了。
请好好确认。

这个人格面具好像已经持有了。请好好确认。"
"zensyo_not3_summons_0","要产生这张人格面具，
你的等级似乎还不够……","zensyo_not3_summons_0","机翻辅助：

要产生这张人格面具，
你的等级似乎还不够……

要产生这个人格面具，
你的水平好像还不够……

要创造出这个人格面具，
你的水平好像还不够……"
